location_key,area_sq_km,latitude,longitude
BD_D,22284,22.916667,89.25
BD_D_05,,22.666667,89.8
BD_D_12,,23.6,88.7
BD_D_22,2606,23.17,89.2
BD_D_23,1964,23.54,89
BD_D_27,,22.35,89.3
BD_D_30,,23.919856,89.220031
BD_D_37,,23.4,89.4
BD_D_39,,23.75,88.7
BD_D_43,990,23.13,89.5
BD_D_58,3858,22.35,89.08
BD_E,18174,25,89
BD_E_03,,24.78,89.35
BD_E_24,,25.1,89.1
BD_E_44,,24.41,88.93
BD_E_45,,24.73,88.2
BD_E_48,,24.9,88.75
BD_E_49,,24.41,88.93
BD_E_54,,24.4,88.5
BD_E_59,,24.33,89.62
BD_F,16184,25.833333,89
BD_F_14,,25.63,88.65
BD_F_19,,25.25,89.5
BD_F_28,554761,25.75,89.66
BD_F_32,,26,89.25
BD_F_46,382172,25.95,88.95
BD_F_52,1404,26.25,88.5
BD_F_55,,25.733333,89.25
BD_F_64,,26.034444,88.458333
BD_G,12298,24.5,91.666667
BD_G_20,651516,24.375,91.4167
BD_G_38,691742,24.5,91.833333
BD_G_60,853026,24.883333,91.866667
BD_G_61,931246,25.030869,91.403761
BD_H,10584,24.1667,90.4167
BD_H_21,,24.92,89.96
BD_H_34,,24.634167,90.267778
BD_H_41,,24.88,90.73
BD_H_57,,25,90
BE,30530,50.641111,4.668056
BE_BRU,161,50.846667,4.3525
BE_VAN,2867,51.216667,4.416667
BE_VLG,2106,50.916667,4.583333
BE_VLI,2422,50.983333,5.383333
BE_VOV,2982,51,3.75
BE_VWV,3144,51,3
BE_WBR,1090,50.666667,4.583333
BE_WHT,3785,50.5,3.916667
BE_WLG,3862,50.633333,5.566667
BE_WLX,4439,49.916667,5.416667
BE_WNA,3666,50.466667,4.85
BF,274220,12.266667,-2.066667
BG,111000,42.75,25.5
BG_01,6449,41.75,23.25
BG_02,7748,42.5,27.25
BG_03,3818,43.216667,27.466667
BG_04,4662,43.316667,25.55
BG_05,3033,43.8,22.683333
BG_06,3619,43.516667,23.6
BG_07,2023,42.916667,25.25
BG_08,4719,43.583333,28
BG_09,3216,41.65,25.366667
BG_10,3084,42.25,23
BG_11,4132,43,24.5
BG_12,3635,43.6,23.183333
BG_13,4459,42.083333,24.25
BG_14,2392,42.583333,23
BG_15,4337,43.416667,24.666667
BG_16,5972,42.266667,24.833333
BG_17,2637,43.5,26.583333
BG_18,2791,43.75,26
BG_19,2846,43.916667,27.166667
BG_20,3544,42.6853,26.324
BG_21,3193,41.666667,24.583333
BG_22,1348,42.7,23.333333
BG_23,7059,42.666667,23.666667
BG_24,5152,42.416667,25.5
BG_25,2558,43.25,26.5
BG_26,5543,41.833333,25.916667
BG_27,3389,43.25,27
BG_28,3335,42.416667,26.516667
BH,778,26.0675,50.551111
BI,27830,-3.666667,29.816667
BJ,114760,8.833333,2.183333
BM,4290,32.333333,-64.75
BN,5770,4.4,114.566667
BO,1098580,-17.05687,-64.991229
BO_B,213564,-14,-65
BO_C,55631,-17.333333,-65.5
BO_H,51524,-20,-64.416667
BO_L,133985,-15,-68.333333
BO_N,63827,-11.183333,-67.183333
BO_O,53588,-18.666667,-67.666667
BO_P,118218,-20.666667,-66.666667
BO_S,370621,-17.333333,-61.5
BO_T,37623,-21.583333,-63.833333
BQ,322,12.183333,-68.233333
BR,8515770,-14,-53
BR_AC,152581,-9.047778,-70.526389
BR_AC_120001,1,-9.827778,-66.882778
BR_AC_120005,2,-10.911389,-69.5825
BR_AC_120010,3,-11.01,-68.747778
BR_AC_120013,3,-9.830833,-67.951944
BR_AC_120017,1713,-10.572778,-67.675833
BR_AC_120020,7924,-7.630833,-72.67
BR_AC_120025,1659,-11.017778,-68.735278
BR_AC_120030,24202,-8.163889,-70.353889
BR_AC_120032,5428,-9.433889,-71.883889
BR_AC_120033,4672,-7.613889,-72.895833
BR_AC_120034,9386,-8.838889,-69.26
BR_AC_120035,7743,-8.940833,-72.791944
BR_AC_120038,2047,-10.275833,-67.15
BR_AC_120039,6135,-8.268889,-72.743889
BR_AC_120040,8835,-9.978056,-67.811667
BR_AC_120042,3304,-7.741944,-72.646944
BR_AC_120043,5981,-9.432778,-70.492778
BR_AC_120045,1837,-10.1497,-67.73741
BR_AC_120050,25278,-9.065833,-68.656944
BR_AC_120060,15553,-8.160833,-70.765833
BR_AC_120070,5250,-10.651944,-68.503889
BR_AC_120080,2604,-9.587778,-67.532778
BR_AL,27767,-9.57,-36.55
BR_AL_270010,454,-9.260833,-37.936111
BR_AL_270020,189,-9.684444,-36.304167
BR_AL_270030,351,-9.75,-36.65
BR_AL_270040,531,-9.501944,-36.022778
BR_AL_270050,137,-9.4,-35.5
BR_AL_270060,76,-9.833333,-35.9
BR_AL_270070,321,-9.677778,-37.124722
BR_AL_270080,48,-9.571111,-36.492222
BR_AL_270090,334,-9.827778,-37.28
BR_AL_270100,186,-9.640833,-36.22
BR_AL_270110,191,-9.245833,-36.015
BR_AL_270120,272,-9.4,-36.99
BR_AL_270130,94,-9.396667,-36.153611
BR_AL_270135,65,-8.845833,-35.567778
BR_AL_270140,308,-9.781944,-36.350833
BR_AL_270150,166,-9.957778,-36.791944
BR_AL_270160,571,-9.126944,-37.605
BR_AL_270170,205,-9.4075,-36.073611
BR_AL_270180,113,-9.482778,-37.376944
BR_AL_270190,200,-9.255,-36.295833
BR_AL_270200,88,-9.631944,-36.578889
BR_AL_270210,287,-8.908889,-35.725
BR_AL_270220,40,-9.637778,-35.802778
BR_AL_270230,912,-10.125833,-36.175833
BR_AL_270235,275,-9.617778,-36.767778
BR_AL_270240,607,-9.385833,-37.995833
BR_AL_270250,140,-9.392778,-37.100833
BR_AL_270255,264,-9.39,-36.76
BR_AL_270260,155,-9.9,-36.677778
BR_AL_270270,91,-10.291944,-36.305833
BR_AL_270280,333,-9.272778,-35.715
BR_AL_270290,502,-9.883889,-36.828889
BR_AL_270300,261,-8.972778,-35.938889
BR_AL_270310,333,-9.536944,-36.633889
BR_AL_270320,428,-10.125278,-36.661944
BR_AL_270330,374,-9.218889,-37.753889
BR_AL_270340,142,-9.635833,-37.205
BR_AL_270350,216,-8.841944,-35.46
BR_AL_270360,85,-9.254444,-35.257778
BR_AL_270370,103,-9.658889,-37.001944
BR_AL_270375,338,-10.003889,-36.023889
BR_AL_270380,238,-9.132778,-35.747778
BR_AL_270390,119,-8.935,-35.573889
BR_AL_270400,254,-9.925,-36.475833
BR_AL_270410,102,-9.83,-36.737778
BR_AL_270420,315,-9.741389,-36.503333
BR_AL_270430,503,-9.665833,-35.735
BR_AL_270440,448,-9.531944,-36.985
BR_AL_270450,335,-9.012222,-35.2225
BR_AL_270460,279,-9.235833,-37.35
BR_AL_270470,333,-9.71,-35.895
BR_AL_270480,171,-9.576944,-36.305
BR_AL_270490,91,-9.447778,-36.387778
BR_AL_270500,908,-9.117778,-37.733889
BR_AL_270510,330,-9.151944,-35.532778
BR_AL_270520,112,-9.382778,-35.841944
BR_AL_270530,164,-9.305,-36.865
BR_AL_270540,86,-9.602778,-37.247778
BR_AL_270550,423,-9.306944,-35.609444
BR_AL_270560,218,-8.915,-35.646944
BR_AL_270570,183,-9.535833,-37.293889
BR_AL_270580,322,-9.5,-37.816667
BR_AL_270590,118,-10.057778,-36.816944
BR_AL_270600,172,-9.518611,-37.190556
BR_AL_270610,204,-9.166667,-37.356667
BR_AL_270620,48,-9.671944,-37.329167
BR_AL_270630,460,-9.406944,-36.627778
BR_AL_270640,658,-9.747778,-37.436944
BR_AL_270642,260,-9.253889,-38.005833
BR_AL_270644,92,-9.465,-35.551944
BR_AL_270650,187,-9.237778,-35.492778
BR_AL_270660,107,-9.365833,-36.37
BR_AL_270670,689,-10.29,-36.585833
BR_AL_270680,239,-10.408611,-36.433889
BR_AL_270690,248,-9.597222,-35.956667
BR_AL_270700,83,-9.475,-36.29
BR_AL_270710,407,-9.623889,-37.756944
BR_AL_270720,302,-9.312778,-37.285833
BR_AL_270730,260,-9.045,-35.397778
BR_AL_270740,266,-9.157778,-35.295
BR_AL_270750,240,-10.185833,-36.84
BR_AL_270760,299,-9.318889,-36.470833
BR_AL_270770,299,-9.477778,-35.852778
BR_AL_270780,129,-9.832778,-35.977778
BR_AL_270790,28857,-9.602778,-35.821944
BR_AL_270800,437,-9.377778,-37.245
BR_AL_270810,223,-9.167778,-36.221944
BR_AL_270820,139,-10.127778,-36.900556
BR_AL_270830,264,-9.01,-36.057778
BR_AL_270840,492,-9.557778,-37.380833
BR_AL_270850,404,-9.317778,-35.560833
BR_AL_270860,360,-9.780833,-36.093889
BR_AL_270870,65189,-9.265833,-35.372778
BR_AL_270880,305,-9.933889,-36.553889
BR_AL_270890,42,-9.562778,-35.823889
BR_AL_270895,359,-9.353889,-37.506944
BR_AL_270900,155,-9.531944,-36.432778
BR_AL_270910,166,-9.645,-36.496944
BR_AL_270915,297,-9.906111,-36.352222
BR_AL_270920,697,-9.970833,-37.002778
BR_AL_270930,427,-9.162778,-36.031944
BR_AL_270940,354,-9.371389,-36.240833
BR_AL_MCZ,503,-9.665833,-35.735
BR_AM,1559167,-4.13,-64.54
BR_AM_130002,5911,-3.2,-64.833333
BR_AM_130006,4758,-3.363889,-68.197778
BR_AM_130008,2453,-3.58,-61.403889
BR_AM_130010,5795,-3.772778,-61.644167
BR_AM_130014,54240,-7.196944,-59.890833
BR_AM_130020,76351,-4.371944,-70.191944
BR_AM_130030,7599,-3.586389,-59.119722
BR_AM_130040,122476,-0.975,-62.923889
BR_AM_130050,5750,-2.8025,-57.068611
BR_AM_130060,8793,-4.37555,-70.03179
BR_AM_130063,17250,-3.902222,-61.371389
BR_AM_130068,2586,-2.97,-57.59
BR_AM_130070,21951,-8.751944,-67.397778
BR_AM_130080,44251,-4.387778,-59.593889
BR_AM_130083,9456,-3.316667,-61.2
BR_AM_130090,29819,-6.533889,-64.382778
BR_AM_130100,25767,-4.882778,-66.895833
BR_AM_130110,6091,-3.767778,-60.368889
BR_AM_130115,2631,-3.220833,-59.825833
BR_AM_130120,57921,-4.085,-63.140833
BR_AM_130130,18711,-3.836944,-62.056944
BR_AM_130140,15011,-6.659722,-69.874444
BR_AM_130150,7499,-7.432778,-70.022778
BR_AM_130160,12110,-2.513889,-66.091667
BR_AM_130165,7578,-7.545833,-72.583889
BR_AM_130170,33071,-7.506111,-63.020833
BR_AM_130180,12044,-7.050833,-71.695
BR_AM_130185,2214,-3.285,-60.188611
BR_AM_130190,8892,-3.142778,-58.443889
BR_AM_130195,25275,-6.425,-68.252778
BR_AM_130200,4231,-2.748889,-58.021944
BR_AM_130210,55791,-1.826111,-66.598889
BR_AM_130220,19400,-3.480833,-66.068889
BR_AM_130230,69551,-2.746944,-66.766944
BR_AM_130240,68233,-7.258889,-64.797778
BR_AM_130250,7330,-3.3,-60.620556
BR_AM_130255,3975,-3.428056,-60.459444
BR_AM_130260,11401,-3.1,-60.016667
BR_AM_130270,48282,-5.808889,-61.3
BR_AM_130280,16910,-1.855833,-65.580833
BR_AM_130290,39989,-3.383611,-57.718611
BR_AM_130300,14105,-2.185833,-56.712778
BR_AM_130310,5608,-3.887778,-59.093889
BR_AM_130320,37771,-2.620833,-60.943889
BR_AM_130330,41187,-5.121389,-60.380556
BR_AM_130340,5952,-2.627778,-56.735833
BR_AM_130350,41610,-7.713889,-66.975833
BR_AM_130353,25422,-2.017222,-60.025
BR_AM_130356,5813,-2.698889,-59.7
BR_AM_130360,62846,-0.413889,-65.018889
BR_AM_130370,12307,-3.101944,-67.94
BR_AM_130380,109183,-0.13,-67.088889
BR_AM_130390,19745,-3.45,-68.95
BR_AM_130395,10741,-2.571944,-57.870833
BR_AM_130400,3748,-2.838889,-58.209167
BR_AM_130406,3224,-4.2525,-69.938056
BR_AM_130410,89325,-5.627778,-63.182778
BR_AM_130420,23704,-3.353889,-64.710833
BR_AM_130423,6432,-2.872778,-67.801944
BR_AM_130426,10246,-2.99,-65.107778
BR_AM_130430,27904,-2.535833,-57.76
BR_AM_130440,2906,-3.130833,-58.155
BR_AM_MAO,11401,-3.1,-60.016667
BR_AP,142814,1.354444,-51.916111
BR_AP_160005,7756,0.901389,-52.0022
BR_AP_160010,9169,2.052778,-50.792778
BR_AP_160015,9495,0.779444,-51.948889
BR_AP_160020,14269,2.497778,-50.948889
BR_AP_160021,2114,0.985833,-50.801944
BR_AP_160023,5046,0.857778,-51.18
BR_AP_160025,1703,0.595833,-50.670833
BR_AP_160027,30966,-0.841944,-52.515833
BR_AP_160030,6408,0.032958,-51.065311
BR_AP_160040,13131,-0.115,-51.288889
BR_AP_160050,22625,3.842778,-51.835
BR_AP_160053,4401,0.712778,-51.412778
BR_AP_160055,4956,1.742778,-50.790833
BR_AP_160060,1577,-0.035,-51.175
BR_AP_160070,6711,1.505833,-50.911944
BR_AP_160080,2482,-0.937778,-52.423889
BR_BA,564692,-12.52,-41.69
BR_BA_290010,578,-13.25,-41.663889
BR_BA_290020,1693,-8.720833,-39.115
BR_BA_290030,267,-11.661944,-38.016944
BR_BA_290035,632,-10.532778,-38.1
BR_BA_290040,661,-11.866944,-38.766944
BR_BA_290050,701,-13.417778,-42.14
BR_BA_290060,195,-14.128889,-39.887778
BR_BA_290070,718,-12.135556,-38.418889
BR_BA_290080,1505,-17.518889,-39.195833
BR_BA_290090,246,-14.705,-39.636944
BR_BA_290100,435,-13.03,-39.605
BR_BA_290110,173,-12.408889,-38.758889
BR_BA_290115,743,-11.455,-41.435833
BR_BA_290120,1852,-14.611944,-41.135833
BR_BA_290130,1895,-12.806944,-41.330833
BR_BA_290135,1207,-10.345,-39.832778
BR_BA_290140,1528,-12.006944,-44.693889
BR_BA_290150,158,-12.150833,-39.245833
BR_BA_290160,383,-10.4,-38.332778
BR_BA_290170,293,-12.435,-39.12
BR_BA_290180,316,-10.572778,-40.273889
BR_BA_290190,572,-11.66,-38.080833
BR_BA_290195,150,-13.855833,-39.743889
BR_BA_290200,1535,-14.427778,-41.461944
BR_BA_290205,487,-12.22,-38.202778
BR_BA_290210,1524,-11.332778,-38.966944
BR_BA_290220,329,-12.081944,-38.498889
BR_BA_290225,375,-15.262778,-39.413889
BR_BA_290230,177,-13.078889,-39.001944
BR_BA_290240,446,-14.316944,-39.326944
BR_BA_290250,3342,-12.305833,-44.535
BR_BA_290260,982,-11.96,-40.167778
BR_BA_290265,212,-10.576944,-38.615
BR_BA_290270,11414,-11.088889,-43.141944
BR_BA_290280,1401,-13.625833,-41.326944
BR_BA_290290,778,-14.880833,-40.578889
BR_BA_290300,1252,-11.81,-42.058889
BR_BA_290310,192,-14.210833,-39.601944
BR_BA_290320,7895,-12.152778,-44.99
BR_BA_290323,425,-11.760833,-41.911944
BR_BA_290327,188,-11.528889,-39.077778
BR_BA_290330,120,-14.81,-39.470833
BR_BA_290340,2009,-15.862778,-38.882778
BR_BA_290350,608,-15.037778,-41.26
BR_BA_290360,550,-11.616944,-38.8
BR_BA_290370,849,-14.362778,-40.207778
BR_BA_290380,2629,-12.66,-40.608889
BR_BA_290390,4115,-13.255,-43.417778
BR_BA_290395,421,-14.371944,-40.503889
BR_BA_290400,847,-12.701944,-41.827778
BR_BA_290405,641,-11.965833,-41.266944
BR_BA_290410,1482,-12.822778,-42.730833
BR_BA_290420,552,-13.381944,-42.522778
BR_BA_290430,480,-13.103889,-39.795833
BR_BA_290440,2619,-12.482778,-43.965833
BR_BA_290450,2372,-11.998889,-42.625833
BR_BA_290460,2207,-14.203889,-41.665
BR_BA_290470,209,-14.958889,-39.3
BR_BA_290475,3797,-10.707778,-43.630833
BR_BA_290480,655,-14.976944,-40.407778
BR_BA_290485,213,-12.535833,-39.190833
BR_BA_290490,395,-12.617778,-38.955833
BR_BA_290500,610,-14.502778,-42.221944
BR_BA_290510,497,-11.1,-40.433333
BR_BA_290515,857,-14.337778,-40.91
BR_BA_290520,2442,-14.068889,-42.475
BR_BA_290530,927,-11.693889,-41.467778
BR_BA_290540,451,-13.486944,-39.043889
BR_BA_290550,495,-11.02,-40.302778
BR_BA_290560,632,-15.418889,-39.495833
BR_BA_290570,784,-12.697778,-38.323889
BR_BA_290580,920,-13.945,-39.103889
BR_BA_290590,278,-9.515833,-43.010833
BR_BA_290600,7,-10.508889,-40.320833
BR_BA_290610,464,-13.07,-44.201944
BR_BA_290620,617,-11.685,-41.768889
BR_BA_290630,1326,-15.675,-38.946944
BR_BA_290640,445,-11.807778,-39.118889
BR_BA_290650,264,-12.667778,-38.550833
BR_BA_290660,417,-14.410833,-42.866944
BR_BA_290670,1169,-15.505,-41.238889
BR_BA_290680,1319,-10.670833,-39.497778
BR_BA_290682,2997,-9.963889,-39.163889
BR_BA_290685,655,-11.667778,-39.837778
BR_BA_290687,464,-11.380833,-40.012778
BR_BA_290689,1125,-14.6,-41.335
BR_BA_290690,2396,-17.731944,-39.265833
BR_BA_290700,184,-11.941944,-37.948889
BR_BA_290710,2751,-14.305,-43.765
BR_BA_290720,9657,-9.161944,-40.970833
BR_BA_290730,711,-12.765833,-39.427778
BR_BA_290740,659,-12.317778,-44.860833
BR_BA_290750,416,-12.349722,-38.383056
BR_BA_290755,716,-13.328889,-42.290833
BR_BA_290760,606,-11.154167,-42.081389
BR_BA_290770,2647,-8.98,-39.093889
BR_BA_290780,658,-10.6,-38.382778
BR_BA_290790,128,-11.1,-38.516944
BR_BA_290800,274,-14.640833,-39.550833
BR_BA_290810,10084,-14.183889,-44.533889
BR_BA_290820,162,-12.505833,-38.998889
BR_BA_290830,289,-12.808889,-39.163889
BR_BA_290840,1086,-11.563889,-39.282778
BR_BA_290850,115,-12.326944,-38.765
BR_BA_290860,964,-11.813889,-37.610833
BR_BA_290870,1236,-14.895,-41.968889
BR_BA_290880,1044,-13.762778,-41.040833
BR_BA_290890,348,-12.232778,-38.75
BR_BA_290900,554,-15.038889,-41.935
BR_BA_290910,2678,-13.828889,-44.453889
BR_BA_290920,825,-10.283889,-37.925833
BR_BA_290930,12142,-13.342778,-44.636944
BR_BA_290940,4018,-12.027778,-44.257778
BR_BA_290950,159,-13.358889,-39.815
BR_BA_290960,505,-11.510833,-38.15
BR_BA_290970,896,-12.233889,-44.420833
BR_BA_290980,145,-12.67,-39.101944
BR_BA_290990,6442,-8.991944,-39.907778
BR_BA_291000,400,-14.435833,-39.907778
BR_BA_291005,184,-12.612778,-38.296944
BR_BA_291010,688,-13.76,-41.770833
BR_BA_291020,93,-12.905,-39.192778
BR_BA_291030,199,-12.945833,-39.521944
BR_BA_291040,2041,-15.530833,-40.908889
BR_BA_291050,1215,-11.941944,-38.083889
BR_BA_291060,1297,-11.795833,-37.945
BR_BA_291070,2,-10.507778,-39.013889
BR_BA_291072,1179,-16.377778,-39.58
BR_BA_291075,359,-10.6,-38.216944
BR_BA_291077,1655,-14.206944,-44.280833
BR_BA_291080,1337,-12.266944,-38.966944
BR_BA_291085,564,-10.740833,-40.132778
BR_BA_291090,159,-14.985,-39.923889
BR_BA_291100,351,-14.86,-39.66
BR_BA_291110,16185,-11.047778,-45.192778
BR_BA_291120,243,-13.743889,-39.486944
BR_BA_291125,335,-11.470833,-39.783889
BR_BA_291130,3671,-11.428889,-42.505833
BR_BA_291140,1255,-9.338889,-38.256944
BR_BA_291150,198,-14.321944,-39.465
BR_BA_291160,106,-12.601944,-39.042778
BR_BA_291165,643,-14.546944,-41.94
BR_BA_291170,1296,-14.222778,-42.780833
BR_BA_291180,2324,-16.583889,-39.782778
BR_BA_291185,324,-10.682778,-38.285833
BR_BA_291190,2442,-12.766944,-40.211944
BR_BA_291200,382,-14.258889,-42.256944
BR_BA_291210,231,-14.865,-39.587778
BR_BA_291220,977,-13.410833,-41.285
BR_BA_291230,1163,-14.841944,-39.986944
BR_BA_291240,1417,-11.640833,-42.010833
BR_BA_291250,945,-12.881944,-42.485833
BR_BA_291260,1010,-12.650833,-40.933889
BR_BA_291270,470,-14.163889,-39.373889
BR_BA_291280,786,-17.687778,-40.108889
BR_BA_291290,318,-14.066944,-39.640833
BR_BA_291300,1834,-12.651944,-42.217778
BR_BA_291310,564,-11.546944,-41.977778
BR_BA_291320,1391,-12.185,-43.220833
BR_BA_291330,127,-11.748889,-39.191944
BR_BA_291340,836,-13.772778,-42.713889
BR_BA_291345,512,-13.825833,-39.141944
BR_BA_291350,860,-14.755833,-40.088889
BR_BA_291360,1584,-14.788889,-39.048889
BR_BA_291370,1222,-11.783889,-38.352778
BR_BA_291380,393,-12.3,-39.307778
BR_BA_291390,267,-14.136944,-39.733889
BR_BA_291400,3060,-12.157778,-39.736944
BR_BA_291410,1179,-11.82,-42.613889
BR_BA_291420,383,-13.250833,-40.083889
BR_BA_291430,1948,-13.285833,-40.950833
BR_BA_291440,800,-12.248889,-41.618889
BR_BA_291450,277,-12.05,-38.766944
BR_BA_291460,319,-11.303889,-41.855833
BR_BA_291465,853,-16.575,-39.552778
BR_BA_291470,2343,-12.527778,-40.306944
BR_BA_291480,432,-14.785833,-39.28
BR_BA_291490,737,-14.277778,-38.996944
BR_BA_291500,1194,-12.985833,-40.972778
BR_BA_291510,850,-14.162778,-40.005833
BR_BA_291520,810,-14.283889,-39.842778
BR_BA_291530,817,-16.086944,-39.613889
BR_BA_291535,4451,-11.011944,-42.398889
BR_BA_291540,1217,-15.142778,-39.723889
BR_BA_291550,295,-14.677778,-39.375
BR_BA_291560,2360,-17.038889,-39.530833
BR_BA_291570,131,-13.777778,-39.683889
BR_BA_291580,1,-15.245,-40.623889
BR_BA_291590,490,-12.262778,-38.041944
BR_BA_291600,1445,-17.165833,-40.33
BR_BA_291610,115,-12.887778,-38.678889
BR_BA_291620,443,-14.897778,-39.420833
BR_BA_291630,972,-15.950833,-39.533889
BR_BA_291640,1627,-15.248889,-40.247778
BR_BA_291650,1550,-11.316944,-38.232778
BR_BA_291660,410,-14.422778,-39.565
BR_BA_291670,296,-13.450833,-39.940833
BR_BA_291680,1783,-15.66,-40.065833
BR_BA_291685,574,-12.711944,-39.697778
BR_BA_291690,322,-13.531944,-40.15
BR_BA_291700,1730,-10.690833,-39.852778
BR_BA_291710,330,-15.116944,-40.07
BR_BA_291720,1216,-13.812778,-41.296944
BR_BA_291730,417,-13.731944,-39.148889
BR_BA_291733,1095,-14.413889,-43.553889
BR_BA_291735,9994,-13.618889,-44.432778
BR_BA_291740,1241,-14.85,-42.432778
BR_BA_291750,2319,-11.180833,-40.517778
BR_BA_291760,924,-13.530833,-39.970833
BR_BA_291770,2567,-10.26,-40.195833
BR_BA_291780,891,-13.112778,-38.895833
BR_BA_291790,641,-11.563889,-37.783889
BR_BA_291800,3035,-13.857778,-40.083889
BR_BA_291810,4761,-10.066944,-38.35
BR_BA_291820,238,-13.256944,-39.571944
BR_BA_291830,332,-14.018889,-39.888889
BR_BA_291835,984,-11.35,-41.663889
BR_BA_291840,6500,-9.413889,-40.502778
BR_BA_291845,1438,-16.842778,-40.158889
BR_BA_291850,948,-11.046944,-41.968889
BR_BA_291855,356,-15.190833,-39.495
BR_BA_291860,523,-13.516944,-41.592778
BR_BA_291870,352,-13.655833,-40.212778
BR_BA_291875,996,-14.035,-42.141944
BR_BA_291880,498,-13.181944,-39.425
BR_BA_291890,613,-17.613889,-40.345
BR_BA_291900,807,-12.355833,-40.905833
BR_BA_291905,423,-13.475,-40.223889
BR_BA_291910,209,-11.782778,-38.9
BR_BA_291915,638,-11.382778,-41.831944
BR_BA_291920,57,-12.893889,-38.326944
BR_BA_291930,1240,-12.562778,-41.39
BR_BA_291940,843,-14.681944,-42.507778
BR_BA_291950,2267,-13.642778,-41.840833
BR_BA_291955,4018,-12.091944,-45.805
BR_BA_291960,707,-12.135833,-40.36
BR_BA_291970,1371,-15.248889,-40.247778
BR_BA_291980,2994,-13.018889,-42.698889
BR_BA_291990,2278,-9.167778,-39.057778
BR_BA_291992,32,-12.740833,-38.620833
BR_BA_291995,368,-14.662778,-41.491944
BR_BA_292000,491,-15.620833,-40.265833
BR_BA_292010,905,-11.710833,-40.148889
BR_BA_292020,2138,-14.335833,-43.773889
BR_BA_292030,529,-14.387778,-41.878889
BR_BA_292040,2400,-14.145,-40.242778
BR_BA_292045,3142,-10.715833,-44.033889
BR_BA_292050,2435,-13.440833,-40.430833
BR_BA_292060,440,-12.777778,-38.918889
BR_BA_292070,823,-14.102778,-39.015
BR_BA_292080,1162,-13.002778,-40.530833
BR_BA_292090,709,-15.562778,-39.302778
BR_BA_292100,633,-12.53,-38.298889
BR_BA_292105,775,-13.908889,-42.848889
BR_BA_292110,1245,-17.373889,-40.220833
BR_BA_292120,1465,-11.428889,-40.595
BR_BA_292130,307,-12.87,-39.858889
BR_BA_292140,1751,-10.953889,-40.575833
BR_BA_292145,927,-14.241944,-40.772778
BR_BA_292150,3186,-10.437778,-39.332778
BR_BA_292160,1731,-11.558889,-43.280833
BR_BA_292170,5531,-11.25413,-41.36364
BR_BA_292180,670,-15.022778,-42.367778
BR_BA_292190,2482,-13.005,-41.370833
BR_BA_292200,1774,-18.085833,-39.550833
BR_BA_292205,517,-11.965833,-41.638889
BR_BA_292210,1496,-11.858889,-40.471944
BR_BA_292220,110,-13.002778,-39.11
BR_BA_292225,3833,-12.065,-43.548889
BR_BA_292230,89,-12.625833,-38.99
BR_BA_292240,273,-13.228889,-39.505
BR_BA_292250,253,-13.035,-39.013889
BR_BA_292260,385,-13.598889,-39.106944
BR_BA_292265,468,-10.822778,-39.427778
BR_BA_292270,757,-14.793889,-40.141944
BR_BA_292273,371,-11.605833,-39.630833
BR_BA_292275,180,-13.81,-39.625833
BR_BA_292280,456,-13.026944,-40.068889
BR_BA_292285,510,-12.818889,-41.070833
BR_BA_292290,950,-11.232778,-38.482778
BR_BA_292300,1326,-17.891944,-39.371944
BR_BA_292303,612,-12.807778,-42.167778
BR_BA_292305,217,-10.316944,-38.405833
BR_BA_292310,542,-11.366944,-38.332778
BR_BA_292320,3563,-12.316944,-42.895833
BR_BA_292330,155,-12.016944,-38.616944
BR_BA_292335,1276,-10.97,-41.082778
BR_BA_292340,2789,-14.266944,-43.161944
BR_BA_292350,695,-12.528889,-41.558889
BR_BA_292360,1115,-13.442778,-42.238889
BR_BA_292370,2624,-12.690833,-43.183889
BR_BA_292380,435,-10.687778,-37.861944
BR_BA_292390,609,-15.463889,-39.650833
BR_BA_292400,1579,-9.407778,-38.221944
BR_BA_292405,616,-11.833889,-39.612778
BR_BA_292410,172,-12.15,-38.65
BR_BA_292420,1110,-10.013889,-37.893889
BR_BA_292430,1508,-13.151944,-41.772778
BR_BA_292440,11700,-10.002778,-42.503889
BR_BA_292450,715,-14.492778,-42.686944
BR_BA_292460,527,-10.742778,-40.362778
BR_BA_292465,531,-11.812778,-39.908889
BR_BA_292467,227,-13.761944,-39.378889
BR_BA_292470,511,-14.94,-41.72
BR_BA_292480,990,-11.73,-40.555
BR_BA_292490,938,-13.258889,-40.368889
BR_BA_292500,883,-14.67,-40.470833
BR_BA_292510,826,-14.53,-40.365
BR_BA_292520,290,-12.36588,-38.24332
BR_BA_292525,465,-10.861944,-40.133889
BR_BA_292530,2408,-16.45,-39.065
BR_BA_292540,989,-15.595,-39.876944
BR_BA_292550,1664,-17.340833,-39.220833
BR_BA_292560,163,-11.295833,-41.986944
BR_BA_292570,1327,-14.688889,-41.677778
BR_BA_292575,417,-13.448889,-39.42
BR_BA_292580,2027,-10.977778,-39.623889
BR_BA_292590,1271,-10.752778,-39.21
BR_BA_292593,368,-11.411944,-40.127778
BR_BA_292595,1207,-12.407778,-39.500833
BR_BA_292600,4693,-9.621944,-42.080833
BR_BA_292610,203,-11.495,-39.425833
BR_BA_292620,5840,-11.745833,-44.91
BR_BA_292630,1190,-11.81,-39.381944
